relationshipId,startNodeId,endNodeId,type,amount,unit,stepOrder
70458884b4deb799,70c402155afe1003,3da66af1a1bcc2b7,CONTAINS_STEP,,,6.0
6e9c6bf4603b9685,70c402155afe1003,8c5a6906a9c7e797,BELONGS_TO_CATEGORY,,,
21c8c8a78fd8265b,70c402155afe1003,b47f0d2431a888a2,HAS_DIFFICULTY_LEVEL,,,
503df7eaf301242a,9bf4de02fa6481be,21324784ce329acf,REQUIRES,1,颗,
460ae27c89fb9c1a,9bf4de02fa6481be,8c7adab31f82dd88,REQUIRES,200,g,
96f9c454c4147e6b,9bf4de02fa6481be,57b342e338cdb996,REQUIRES,2,根,
7d8794e1f7a8e2f9,9bf4de02fa6481be,591bba36f3a09e1c,REQUIRES,60,ml,
28edf8846c61f49d,9bf4de02fa6481be,f00e325df91687b0,REQUIRES,5,ml,
177fe7ae54cef301,9bf4de02fa6481be,8eacb18b6bdddbdf,REQUIRES,5,ml,
64ecaebd99021bc1,9bf4de02fa6481be,277376e726631405,REQUIRES,5,ml,
d0147526efe50d40,9bf4de02fa6481be,911b4bc6c24698c5,REQUIRES,2,g,
b932fd06ca953f09,9bf4de02fa6481be,be1a7c309fe2740b,REQUIRES,2,片,
18f06358db165ef1,9bf4de02fa6481be,ee172d1e1d07d204,REQUIRES,2,粒,
c82f8f2c40705508,9bf4de02fa6481be,30e0f570e6e72d7a,REQUIRES,0.5,根,
54b86dee3639c47e,9bf4de02fa6481be,012f941f126fbf2c,REQUIRES,5,g,
eb83f82b997b1adb,9bf4de02fa6481be,6c9002a87b8c3236,CONTAINS_STEP,,,1.0
dc915ee18553d5d5,9bf4de02fa6481be,70c20994aa9f1287,CONTAINS_STEP,,,2.0
f4f965d4e2ec44bd,9bf4de02fa6481be,7626cf88fb704199,CONTAINS_STEP,,,3.0
cbd7c591b9836821,9bf4de02fa6481be,7b7fe6771a46d61f,CONTAINS_STEP,,,4.0
f1169566edc1ef00,9bf4de02fa6481be,a4410f3bf12c56ec,CONTAINS_STEP,,,5.0
c38c084a9fbc155a,9bf4de02fa6481be,201d4e39713b8f03,CONTAINS_STEP,,,6.0
9c76bc0172ae0bd4,9bf4de02fa6481be,7a9f09360dc2e555,CONTAINS_STEP,,,7.0
0298c01e5b5e5d1e,9bf4de02fa6481be,9d548fb7bb2ffad4,CONTAINS_STEP,,,8.0
f380d88fb08f2a72,9bf4de02fa6481be,8c5a6906a9c7e797,BELONGS_TO_CATEGORY,,,
8b3c9d1c11629484,9bf4de02fa6481be,b47f0d2431a888a2,HAS_DIFFICULTY_LEVEL,,,
25bee61834c49cfb,f4415ea6d38cbb10,ccdf3541d354570f,REQUIRES,100,克,
de4c4c61b880fc47,f4415ea6d38cbb10,8acd5572753a0cd8,REQUIRES,2,粒,
dc04e7e0544c4cbc,f4415ea6d38cbb10,591bba36f3a09e1c,REQUIRES,10-15,毫升,
f8fec27af820e6a1,f4415ea6d38cbb10,2b62b694f442f39c,REQUIRES,2,克,
8b98f09deb3caee9,f4415ea6d38cbb10,8a2f5b2f09ba3a2c,REQUIRES,70,毫升,
37319d4f896e6989,f4415ea6d38cbb10,3de857b59530ec6e,REQUIRES,5,克,
fa81859933877692,f4415ea6d38cbb10,a591c065d4c95de6,CONTAINS_STEP,,,1.0
537f9d9a15b17af8,f4415ea6d38cbb10,2002715dfe260d7a,CONTAINS_STEP,,,2.0
7cb70d29ccbe4e41,f4415ea6d38cbb10,c258a9efaa7bdcbc,CONTAINS_STEP,,,3.0
aadf97c3bb88aede,f4415ea6d38cbb10,017c908348e5abb4,CONTAINS_STEP,,,4.0
14e2b20e011b92fd,f4415ea6d38cbb10,080cd0c96e24a9c5,CONTAINS_STEP,,,5.0
3d1c0bad6a00a0dd,f4415ea6d38cbb10,3b76d1dd8bbad3da,CONTAINS_STEP,,,6.0
af95ae122c00ecc3,f4415ea6d38cbb10,a1300c1a2954a260,CONTAINS_STEP,,,7.0
232f5fa8e7349ed2,f4415ea6d38cbb10,edb2419891987c78,CONTAINS_STEP,,,8.0
09d2cd263da6ec42,f4415ea6d38cbb10,8c5a6906a9c7e797,BELONGS_TO_CATEGORY,,,
8e5c13010a4c02c9,f4415ea6d38cbb10,90fbf75112044729,HAS_DIFFICULTY_LEVEL,,,
1809f4df99429528,27adf0170b6bf40b,db4b49ac4a75d123,REQUIRES,250,克,
61cc89a62d40624a,27adf0170b6bf40b,591bba36f3a09e1c,REQUIRES,10,克,
be35938f85d92188,27adf0170b6bf40b,8eacb18b6bdddbdf,REQUIRES,5,克,
e23e6e5fbb437280,27adf0170b6bf40b,99600898266742b1,REQUIRES,5,克,
0bafddc944373290,27adf0170b6bf40b,012f941f126fbf2c,REQUIRES,,,
f1c528677202faa5,27adf0170b6bf40b,51731c093ee2c51a,REQUIRES,3,克,
5321812e2fcaec88,27adf0170b6bf40b,f7e2bea0db01f3ce,REQUIRES,,,
ca7dae73f0251dd4,27adf0170b6bf40b,57b342e338cdb996,REQUIRES,,,
d9f90818440902c6,27adf0170b6bf40b,2d8c74bc658e91e8,CONTAINS_STEP,,,1.0
bcdfc5316251faba,27adf0170b6bf40b,6aba981b9dad68a4,CONTAINS_STEP,,,2.0
62d73bdd8a8b8e04,27adf0170b6bf40b,c55301a7f2eead09,CONTAINS_STEP,,,3.0
7f9fbf4ceb5d0039,27adf0170b6bf40b,fa564ebc1fa055a1,CONTAINS_STEP,,,4.0
a92e6d569db84a83,27adf0170b6bf40b,1b95aea324dc3e85,CONTAINS_STEP,,,5.0
718e940b9f09ec1a,27adf0170b6bf40b,75b86e54d44dbabc,CONTAINS_STEP,,,6.0
7fd7509a70dded37,27adf0170b6bf40b,eb6217487576e649,CONTAINS_STEP,,,7.0
d201524c649d5d16,27adf0170b6bf40b,8c5a6906a9c7e797,BELONGS_TO_CATEGORY,,,
fb84e64486bb5249,27adf0170b6bf40b,90fbf75112044729,HAS_DIFFICULTY_LEVEL,,,
b87f44eca0ff8cb3,e118194e75dd4f14,235c2c8ad80e2868,REQUIRES,1,个,
65beba5c46b8306d,e118194e75dd4f14,69593d8edc9f6e20,REQUIRES,20,毫升,
6270eeffabb2bc5f,e118194e75dd4f14,3de857b59530ec6e,REQUIRES,15,毫升,
f03463b56e8c00c4,e118194e75dd4f14,8eacb18b6bdddbdf,REQUIRES,40,毫升,
45dcfcc9cf4c3c73,e118194e75dd4f14,c58ebb601076aef8,REQUIRES,10,毫升,
20890e8e5a6f6900,e118194e75dd4f14,f00e325df91687b0,REQUIRES,20,毫升,
67d2ee3027b56337,e118194e75dd4f14,a3dd28934f2f9a12,REQUIRES,100,毫升,
0ca622f953b0813e,e118194e75dd4f14,c4bebcba3f71fd65,CONTAINS_STEP,,,1.0
b8b4e09ab9ea123f,e118194e75dd4f14,f1815624f8ecfb7d,CONTAINS_STEP,,,2.0
c82fa921f9307fb3,e118194e75dd4f14,2a39db57bb5b7c8c,CONTAINS_STEP,,,3.0
cc9d024078d0a0c3,e118194e75dd4f14,11f217664d653798,CONTAINS_STEP,,,4.0
3d397cb93f8393eb,e118194e75dd4f14,41d097d9e8119cfb,CONTAINS_STEP,,,5.0
d9d6672268ce2730,e118194e75dd4f14,0021bef03dc4f5c5,CONTAINS_STEP,,,6.0
c4970fa099204057,e118194e75dd4f14,1acc6097fa10b10a,CONTAINS_STEP,,,7.0
ec96dc7ac941008d,e118194e75dd4f14,daf25d1b4b0ba3ae,CONTAINS_STEP,,,8.0
81eecf0a52764136,e118194e75dd4f14,8c5a6906a9c7e797,BELONGS_TO_CATEGORY,,,
a759eca8ee1fb6bb,e118194e75dd4f14,b47f0d2431a888a2,HAS_DIFFICULTY_LEVEL,,,
e480470f730f6f82,5ce30efa50cfddd6,519d326c729e576c,REQUIRES,1000,克,
111c11d7b2eb41c5,5ce30efa50cfddd6,f51cc7dee2ae247a,REQUIRES,300,克,
98fe8f8bc45501f7,5ce30efa50cfddd6,7103cde0cc34876a,CONTAINS_STEP,,,1.0
4b3853e15903038e,5ce30efa50cfddd6,f3f106e38e94bba7,CONTAINS_STEP,,,2.0
e60936603aa7bf36,5ce30efa50cfddd6,9b7cf29adb32280d,CONTAINS_STEP,,,3.0
fe1298b0027cdb38,5ce30efa50cfddd6,18df50d2d7deacc7,CONTAINS_STEP,,,4.0
8767064a00f1fc97,5ce30efa50cfddd6,0fcd353602a74508,CONTAINS_STEP,,,5.0
00efb0986ee669c5,5ce30efa50cfddd6,8aa7ef6c26015210,BELONGS_TO_CATEGORY,,,
f338f65ae4eed499,5ce30efa50cfddd6,90fbf75112044729,HAS_DIFFICULTY_LEVEL,,,
6f129aca43cf24ae,baee12f238d2a420,44b5c39b472ff3e7,REQUIRES,200,克,
55c7f30d6a46f7fc,baee12f238d2a420,42b1401f845f4a53,REQUIRES,2000,克,
759636e7b42e7a1f,baee12f238d2a420,8da77465fb04570b,REQUIRES,10,毫升,
3599857760848d9a,baee12f238d2a420,3b70cd56de4a1319,REQUIRES,10,克,
82415d7ab1818031,baee12f238d2a420,5e0a5984e6f401b7,REQUIRES,,,
5c86e31f8f5b6e2b,baee12f238d2a420,df3cf58b397f91a6,REQUIRES,,,
8f421b78acc7283f,baee12f238d2a420,d6d0d0dc3697268c,REQUIRES,,,
b5efee76270c4d07,baee12f238d2a420,45be23d4ca59b5cc,CONTAINS_STEP,,,1.0
51c39291564df4bd,baee12f238d2a420,333599ce541af0f2,CONTAINS_STEP,,,2.0
77b3877ae0dd852d,baee12f238d2a420,a2a6fde93fcf669d,CONTAINS_STEP,,,3.0
ae4a7912fa8c5df1,baee12f238d2a420,11bce05461a4723b,CONTAINS_STEP,,,4.0
455094184a25726a,baee12f238d2a420,ffc0649e5b0afcaa,CONTAINS_STEP,,,5.0
9b8b6e9be527a4e5,baee12f238d2a420,8aa7ef6c26015210,BELONGS_TO_CATEGORY,,,
73045d9bed350ba7,baee12f238d2a420,90fbf75112044729,HAS_DIFFICULTY_LEVEL,,,
e90c955c6bd2df47,ad4d67d72d012e77,928ccf51e609b4cb,REQUIRES,24,克,
9b3c262e35c8a453,ad4d67d72d012e77,4a4a70b87e4cb81b,REQUIRES,50,毫升,
ff72f86e22c68f03,ad4d67d72d012e77,7ae4601f5e1ed8e3,REQUIRES,2,块,
5053bf01db902b1a,ad4d67d72d012e77,9458a660bb996a3d,REQUIRES,1,粒,
6ba7b6a06ce817f5,ad4d67d72d012e77,a38656eacbd32e20,REQUIRES,0.5,粒,
35020586f01f2729,ad4d67d72d012e77,64a38fde9c3749f7,REQUIRES,150,毫升,
bc55168f66cc5a29,ad4d67d72d012e77,9981c562154ed00b,REQUIRES,,,
789b760dc971b7da,ad4d67d72d012e77,7466bab8dfe5b810,REQUIRES,,,
5e7a88624bb21e96,ad4d67d72d012e77,b688d847930acebb,CONTAINS_STEP,,,1.0
9dcb4e5fd101614d,ad4d67d72d012e77,e029a9b41a14412a,CONTAINS_STEP,,,2.0
7b228f01e810e5c4,ad4d67d72d012e77,376a6aefcb16b49a,CONTAINS_STEP,,,3.0
66f166c407df1535,ad4d67d72d012e77,7d0de73d519a051e,CONTAINS_STEP,,,4.0
0a25be87a7aee069,ad4d67d72d012e77,8aa7ef6c26015210,BELONGS_TO_CATEGORY,,,
cd7478ef531e6529,ad4d67d72d012e77,90fbf75112044729,HAS_DIFFICULTY_LEVEL,,,
e36cfa97d2ce07bd,df61c64ff1221e05,e440a12f0187280b,REQUIRES,40-45,克,
bae2dfa27150535d,df61c64ff1221e05,a2819f098b0358be,REQUIRES,40-45,克,
0a77e27faa61253b,df61c64ff1221e05,b8fbd20476aae9ce,REQUIRES,,,
0f01433e59db1dce,df61c64ff1221e05,26547dc43ed8388d,CONTAINS_STEP,,,1.0
5087416384b2bd80,df61c64ff1221e05,b97f80ba738c9852,CONTAINS_STEP,,,2.0
53f36e5f6dc199d3,df61c64ff1221e05,946201193b1620bf,CONTAINS_STEP,,,3.0
d88ea8aeafbcf889,df61c64ff1221e05,aabc6498cc0823e2,CONTAINS_STEP,,,4.0
0b8861865ccd1bae,df61c64ff1221e05,dcb3e81ca62e05dc,CONTAINS_STEP,,,5.0
71abec0eddcf518d,df61c64ff1221e05,dcb1d865f6d18fdd,CONTAINS_STEP,,,6.0
038a0bef71fa1c44,df61c64ff1221e05,8aa7ef6c26015210,BELONGS_TO_CATEGORY,,,
b7b980b31483fa82,df61c64ff1221e05,d7efdbae0a6483af,HAS_DIFFICULTY_LEVEL,,,
4fd745e88b8caea8,79af32784f41f8d7,a3dd28934f2f9a12,REQUIRES,2,升,
cc9333816912e21e,79af32784f41f8d7,727ca3484bc9137e,REQUIRES,25,克,
83cbd6f8795faf29,79af32784f41f8d7,1df9110c26df234e,REQUIRES,25,克,
c722165ee78c68b5,79af32784f41f8d7,75414f943a5f6537,REQUIRES,100,克,
bc9f5fd757c93234,79af32784f41f8d7,d4389fa52219ca36,REQUIRES,30,克,
3e159aa1e641af5a,79af32784f41f8d7,5cd5f051f52daf69,REQUIRES,2,克,
4dc13df9f395468d,79af32784f41f8d7,59c4989d6c6f70ca,REQUIRES,4,克,
dc101c6d39fcd15a,79af32784f41f8d7,e83f70226243628c,REQUIRES,1,克,
8278253be2fd458a,79af32784f41f8d7,905a8e646557f2ec,REQUIRES,3,克,
d5001f22d103f972,79af32784f41f8d7,ff1d7aa07171c9f7,CONTAINS_STEP,,,1.0
6159b720d276d26d,79af32784f41f8d7,ed5941d4990b1656,CONTAINS_STEP,,,2.0
e3905791f0488d5f,79af32784f41f8d7,884057e6363db4db,CONTAINS_STEP,,,3.0
1acdad15c6b05f92,79af32784f41f8d7,e909c36f34182d41,CONTAINS_STEP,,,4.0
ba68f38795891f45,79af32784f41f8d7,9ef704a45b1324b5,CONTAINS_STEP,,,5.0
8bf9e24fc5e46756,79af32784f41f8d7,b812b39be876a204,CONTAINS_STEP,,,6.0
667db45a53245f20,79af32784f41f8d7,8aa7ef6c26015210,BELONGS_TO_CATEGORY,,,
b4f5246dbaa0020b,79af32784f41f8d7,8ffff47d4d8a1bba,HAS_DIFFICULTY_LEVEL,,,
489df5e7ecd4ff3e,3d2c24a9e6128d1b,7aaebab0b170f465,REQUIRES,15,毫升,
2f0fdf5c9ac3af9c,3d2c24a9e6128d1b,6c5c045699acc7c7,REQUIRES,15,毫升,
af85cc29f0747bd9,3d2c24a9e6128d1b,e8bcc068d615b879,REQUIRES,15,毫升,
506cc78fd121d9b3,3d2c24a9e6128d1b,e9753057738c45fc,REQUIRES,15,毫升,
355039fa0c728f3d,3d2c24a9e6128d1b,b2241cde7593e9f9,REQUIRES,15,毫升,
23429575af44fcb1,3d2c24a9e6128d1b,472270fd779190d1,REQUIRES,30,毫升,
3dd535a7026608a6,3d2c24a9e6128d1b,593da6d20ff68652,REQUIRES,20,毫升,
9100d462992f9c6c,3d2c24a9e6128d1b,7aa5a210bfa731dd,REQUIRES,75,毫升,
49df708338ddd16c,3d2c24a9e6128d1b,e440a12f0187280b,REQUIRES,1,个,
1b0a265a435b6594,3d2c24a9e6128d1b,7ae4601f5e1ed8e3,REQUIRES,100,克,
d0de7f25adbc61b5,3d2c24a9e6128d1b,8c34139cb8984d46,CONTAINS_STEP,,,1.0
9a1ca08e307a8f77,3d2c24a9e6128d1b,b3e5e843cbf599ba,CONTAINS_STEP,,,2.0
39da6bdd6442fa0d,3d2c24a9e6128d1b,debe0fed84eea37f,CONTAINS_STEP,,,3.0
6a7e9ce391f94eda,3d2c24a9e6128d1b,885d407b537c84b7,CONTAINS_STEP,,,4.0
81a2cb4185ff33d0,3d2c24a9e6128d1b,10ac01d93a798ef3,CONTAINS_STEP,,,5.0
cb72d2be168615dc,3d2c24a9e6128d1b,0fa75c3a4f26ada9,CONTAINS_STEP,,,6.0
f54f0aca5b8b86b2,3d2c24a9e6128d1b,8aa7ef6c26015210,BELONGS_TO_CATEGORY,,,
fd5d6c2915d57219,3d2c24a9e6128d1b,90fbf75112044729,HAS_DIFFICULTY_LEVEL,,,
07377f241c905a86,cab2fc63a5052cdf,8d01d5e98109e11a,REQUIRES,180,克,
ce5f3e23b401d858,cab2fc63a5052cdf,4cb1138fbf940956,REQUIRES,80,克,
32d359c6e9b3494b,cab2fc63a5052cdf,6ba3d74551e5a654,REQUIRES,150,克,
bc548de3bbbf081e,cab2fc63a5052cdf,6d0ebca0d8c5aa0e,REQUIRES,300,克,
1ad9650a1a7ec8e3,cab2fc63a5052cdf,591bba36f3a09e1c,REQUIRES,10-15,毫升,
a00a17937afc695b,cab2fc63a5052cdf,4cae28c8f47dc509,CONTAINS_STEP,,,1.0
4f63da269b377ca4,cab2fc63a5052cdf,3d7c003319784c92,CONTAINS_STEP,,,2.0
c29e21c5c27b2573,cab2fc63a5052cdf,8041026d5081849e,CONTAINS_STEP,,,3.0
1405b6472261f6a8,cab2fc63a5052cdf,4d6ddb3f9123c90d,CONTAINS_STEP,,,4.0
700df08048f038dd,cab2fc63a5052cdf,631745cd7274f857,CONTAINS_STEP,,,5.0
9ec165346c3910d9,cab2fc63a5052cdf,219663b23052ce6d,CONTAINS_STEP,,,6.0
2758405cc4950c2a,cab2fc63a5052cdf,bb8424b340ea55d1,BELONGS_TO_CATEGORY,,,
221491dfa525f49b,cab2fc63a5052cdf,d7efdbae0a6483af,HAS_DIFFICULTY_LEVEL,,,
55a1d8ecda9cc879,08b06913ca4bcbf9,d9bcc989bea6d56e,REQUIRES,200,克,
8d142dfbd6795e98,08b06913ca4bcbf9,b583c338842ea3b6,REQUIRES,150,毫升,
cd66d0fc0243f763,08b06913ca4bcbf9,4e26da90a87eccec,REQUIRES,2-3,毫升,
2209b5bbd6aecd7f,08b06913ca4bcbf9,404a46d8806e1de2,REQUIRES,250,克,
2b6ebddef8e2df17,08b06913ca4bcbf9,37bbd6b481ecc535,REQUIRES,20,克,
689d11e9736e0e2c,08b06913ca4bcbf9,be1a7c309fe2740b,REQUIRES,3,克,
3e22b38b37db6c41,08b06913ca4bcbf9,1e2a144c462b1349,REQUIRES,15,克,
d36474245202677b,08b06913ca4bcbf9,012f941f126fbf2c,REQUIRES,3,克,
5c0d44acfff56d73,08b06913ca4bcbf9,99600898266742b1,REQUIRES,2,毫升,
b7669ea067db6838,08b06913ca4bcbf9,6062648b34c8fd88,REQUIRES,2,毫升,
fe6595c59afdde07,08b06913ca4bcbf9,8eacb18b6bdddbdf,REQUIRES,2,毫升,
ab0309ba5dee90e1,08b06913ca4bcbf9,8d8c7cfe7130f3a0,REQUIRES,1,个,
e7e6f37e838adbf7,08b06913ca4bcbf9,8d5026173a49e09d,REQUIRES,,,
baa3779bb8dfeb21,08b06913ca4bcbf9,e2d17a64f20641d2,CONTAINS_STEP,,,1.0
2899c422a6e14196,08b06913ca4bcbf9,468dad2fcb14ab8e,CONTAINS_STEP,,,2.0
e11812dbf82c0707,08b06913ca4bcbf9,1365b41102026e8a,CONTAINS_STEP,,,3.0
fd2f8d64c52cf59c,08b06913ca4bcbf9,649731f804b8795c,CONTAINS_STEP,,,4.0
c4d869db27fea70b,08b06913ca4bcbf9,0883e6a4ce14e55c,CONTAINS_STEP,,,5.0
5c99f6b41eed5fe7,08b06913ca4bcbf9,048578d928e2f2c6,CONTAINS_STEP,,,6.0
10ab8eb29b0d0a54,08b06913ca4bcbf9,c5d460060f505830,CONTAINS_STEP,,,7.0
84ad5b7dd6c63508,08b06913ca4bcbf9,63be315acc53b866,CONTAINS_STEP,,,8.0
47eb28aff6420ea6,08b06913ca4bcbf9,fa9142d9cedb6db4,CONTAINS_STEP,,,9.0
d0dd556af6836e96,08b06913ca4bcbf9,ebb1cc9f92a9faa8,CONTAINS_STEP,,,10.0
55f32e3285a8ec1c,08b06913ca4bcbf9,bb8424b340ea55d1,BELONGS_TO_CATEGORY,,,
42cfa1e9c495fb27,08b06913ca4bcbf9,590fd0209cbc7d63,HAS_DIFFICULTY_LEVEL,,,
2ef2c78ded7b2a5f,df3193c840da51b3,c8788dbf0cb55e4c,REQUIRES,115,克,
fd42999e56132df3,df3193c840da51b3,c4c861a331203d3a,REQUIRES,2,个,
851c5af761687a56,df3193c840da51b3,fd13e5881d4211a1,REQUIRES,1,根,
4e2c47a57f80195b,df3193c840da51b3,6ba3d74551e5a654,REQUIRES,2,个,
f4a7d044be707bd4,df3193c840da51b3,d5cc41974e16a274,REQUIRES,2,斤,
7dad865ca41b12db,df3193c840da51b3,ee172d1e1d07d204,REQUIRES,2-3,瓣,
62a450b341d201c6,df3193c840da51b3,4ea9a5d1d1e94cf0,CONTAINS_STEP,,,1.0
e432bd3438b5d953,df3193c840da51b3,b06d5ec852bf94d6,CONTAINS_STEP,,,2.0
b2c70d183bc226d7,df3193c840da51b3,7df805f576419c3e,CONTAINS_STEP,,,3.0
c6f7740b3f52ef66,df3193c840da51b3,2b14bda385672248,CONTAINS_STEP,,,4.0
58d66e7b0d96883e,df3193c840da51b3,3a8c6c95c477202c,CONTAINS_STEP,,,5.0
d7fc24039708ec7a,df3193c840da51b3,c6900df944470f28,CONTAINS_STEP,,,6.0
5a5efded75eb44cb,df3193c840da51b3,d5a3916ec7935a22,CONTAINS_STEP,,,7.0
b385ca1b71dc4816,df3193c840da51b3,bb8424b340ea55d1,BELONGS_TO_CATEGORY,,,
297a5b3e4f5be8f2,df3193c840da51b3,8ffff47d4d8a1bba,HAS_DIFFICULTY_LEVEL,,,
625ce999bbdb9fa9,d01fb58c10c074ab,939ac6bc5c93cd4c,REQUIRES,70-230,克,
e4a2d67dc2b612f7,d01fb58c10c074ab,b583c338842ea3b6,REQUIRES,200-400,毫升,
964e38ec9b287eea,d01fb58c10c074ab,4f6e4c0cda5a2cc7,REQUIRES,,,
16f94adf6ac5ea18,d01fb58c10c074ab,f9bc721636737d36,CONTAINS_STEP,,,1.0
dc79d6c4d4371810,d01fb58c10c074ab,9c21c9b75405944d,CONTAINS_STEP,,,2.0
ff8970c4b536d626,d01fb58c10c074ab,4071aa5547b6d405,CONTAINS_STEP,,,3.0
afcdc58edbc85aad,d01fb58c10c074ab,30a475014ef49511,CONTAINS_STEP,,,4.0
7d4c2533d894ef0a,d01fb58c10c074ab,5d522694745df271,CONTAINS_STEP,,,5.0
6a23185fa51c697f,d01fb58c10c074ab,969ffb588ca53db5,CONTAINS_STEP,,,6.0
4bb42352a210f920,d01fb58c10c074ab,d1453222f90bec36,CONTAINS_STEP,,,7.0
008830ddd698ec4d,d01fb58c10c074ab,bb8424b340ea55d1,BELONGS_TO_CATEGORY,,,
8f828503ba1ef57a,d01fb58c10c074ab,90fbf75112044729,HAS_DIFFICULTY_LEVEL,,,
73f81a37292c9714,c04c1e48cdee7433,249c3cf54149536a,REQUIRES,250,克,
d6c86e4ff44b9e14,c04c1e48cdee7433,cecdc93bc1a2aa78,REQUIRES,,,
596a5a19a04981c3,c04c1e48cdee7433,f4daafcdee22b1f2,REQUIRES,,,
5ec7251a39867da0,c04c1e48cdee7433,012f941f126fbf2c,REQUIRES,10,克,
ee17deec1d5fe96c,c04c1e48cdee7433,90e30825c05a7213,REQUIRES,2,克,
59fd107c0ed62db0,c04c1e48cdee7433,c58ebb601076aef8,REQUIRES,10,毫升,
95aa6822fd03c45a,c04c1e48cdee7433,8eacb18b6bdddbdf,REQUIRES,15,毫升,
cfe08463e0f831eb,c04c1e48cdee7433,5c892ba5ba5ddd13,REQUIRES,3,克,
2d537e42abbc30e7,c04c1e48cdee7433,02e1eabcea426568,REQUIRES,,,
c50ff0f7bce6e29a,c04c1e48cdee7433,578b346583062740,REQUIRES,30,克,
feb30e1f5dd508c0,c04c1e48cdee7433,5f62b3d6a94d4891,REQUIRES,30,克,
cf34c7b98d202e6c,c04c1e48cdee7433,17e0e42420c439f5,REQUIRES,30,克,
a2dd6cb3d04785a9,c04c1e48cdee7433,8d8c7cfe7130f3a0,REQUIRES,1,个,
6ac455a9f5c6c5e3,c04c1e48cdee7433,8acd5572753a0cd8,REQUIRES,2,个,
d33b08b2b9fb4d24,c04c1e48cdee7433,fd3a4723e62d2b32,REQUIRES,1,根,
59226fd4cdde08bf,c04c1e48cdee7433,2cdc8e1f9aefc7b2,REQUIRES,5,克,
762f0edfc34762e5,c04c1e48cdee7433,591bba36f3a09e1c,REQUIRES,,,
d931013885076f60,c04c1e48cdee7433,4158034756cf465e,REQUIRES,20,克,
137de44f7a9575e1,c04c1e48cdee7433,36536973f1f8adfb,CONTAINS_STEP,,,1.0
ae9cba0e727269cb,c04c1e48cdee7433,afd67edd6f2bc2b6,CONTAINS_STEP,,,2.0
3d09a5253e576d51,c04c1e48cdee7433,ac7841e363c8f343,CONTAINS_STEP,,,3.0
5b811d72595fa7ac,c04c1e48cdee7433,e1cafe712d426b2b,CONTAINS_STEP,,,4.0
be498004785be85c,c04c1e48cdee7433,1b8de41c02afe646,CONTAINS_STEP,,,5.0
e6932031e4bbdae4,c04c1e48cdee7433,a16fe731c724f28e,CONTAINS_STEP,,,6.0
a200989a63fab90b,c04c1e48cdee7433,9bb2e36bb55926db,CONTAINS_STEP,,,7.0
903fe81a63416456,c04c1e48cdee7433,bb8424b340ea55d1,BELONGS_TO_CATEGORY,,,
eac7103b47eee901,c04c1e48cdee7433,8ffff47d4d8a1bba,HAS_DIFFICULTY_LEVEL,,,
ebbfc7711bb3ec39,7b95331831a1ca04,1be4c569e7d98ffd,REQUIRES,250,克,
ba54e6ef959117e8,7b95331831a1ca04,cecdc93bc1a2aa78,REQUIRES,50,克,
62f355183e2d9c6e,7b95331831a1ca04,a076c5b480359499,REQUIRES,50,克,
a0786e1572fd287b,7b95331831a1ca04,d59f34487a82fcd8,REQUIRES,15,克,
58120a7357de6af1,7b95331831a1ca04,630f1d19fa08b336,REQUIRES,30,克,
1f6facdb79aa1063,7b95331831a1ca04,f7e2bea0db01f3ce,REQUIRES,10,克,
d9fbbe1e6d50834d,7b95331831a1ca04,f00e325df91687b0,REQUIRES,10-20,毫升,
43a4b1e5e037a09d,7b95331831a1ca04,8eacb18b6bdddbdf,REQUIRES,15,毫升,
b39a9869e3c36faa,7b95331831a1ca04,3de857b59530ec6e,REQUIRES,5,克,
4fd8892dc70bb950,7b95331831a1ca04,15690e7b33a5c5cf,REQUIRES,5,毫升,
e00ef367c3d62310,7b95331831a1ca04,012f941f126fbf2c,REQUIRES,5,毫升,
7381f41118e0f1cf,7b95331831a1ca04,75789e58d099a674,REQUIRES,15,毫升,
378799a86dbe0197,7b95331831a1ca04,83b24b4d778a2ccd,REQUIRES,15,毫升,
d7f9bcc4a4055a8d,7b95331831a1ca04,02e1eabcea426568,REQUIRES,10,毫升,
8895186eae8dec68,7b95331831a1ca04,a0ad162829684ad0,CONTAINS_STEP,,,1.0
743f641296854382,7b95331831a1ca04,347adf0a9fb1c9d0,CONTAINS_STEP,,,2.0
bbcb27a5459ef691,7b95331831a1ca04,32a66538e8e8e297,CONTAINS_STEP,,,3.0
8313b8aa05e1d92e,7b95331831a1ca04,634664c1c1746fba,CONTAINS_STEP,,,4.0
f58ac60442d94ae3,7b95331831a1ca04,e5065c3827dd40d4,CONTAINS_STEP,,,5.0
51ab76bfb616ae4e,7b95331831a1ca04,60c258c77fe1c220,CONTAINS_STEP,,,6.0
bed2b57493dde6ff,7b95331831a1ca04,bb8424b340ea55d1,BELONGS_TO_CATEGORY,,,
4eeca872a5be575e,7b95331831a1ca04,b47f0d2431a888a2,HAS_DIFFICULTY_LEVEL,,,
337fd94f0bc131e1,9b74b814b01bfbf2,fd49bcdaa7116eac,REQUIRES,80,克,
91c700e46d3f3859,9b74b814b01bfbf2,fd3a4723e62d2b32,REQUIRES,100,克,
b845c11ea190c277,9b74b814b01bfbf2,591bba36f3a09e1c,REQUIRES,100,毫升,
b310b4ad5bccdd32,9b74b814b01bfbf2,8eacb18b6bdddbdf,REQUIRES,60,毫升,
